"RenaissanceClientID","SchoolYear","StudentRenaissanceID","StudentSourcedID","StudentIdentifier","StudentUserID","StudentStateID","AssessmentID","LaunchDate","CompletedDate","CompletedDateLocal","FamilyName","DomainName","DomainScore","SkillAreaName","SkillAreaMasteryScore"
"7807984","2023-2024","d2a82f48-32df-46b9-a993-198d522c7669","302361","302361","302361","FL000010556247","af66c7b5-3dba-4868-9f8f-635d2d700c1a","2023-09-12 13:27:06.437","2023-09-12 13:40:50.287","2023-09-12 09:40:50.287","Vocabulary","Finding Meaning","43","Word Relationships","89"
"7807984","2023-2024","d2a82f48-32df-46b9-a993-198d522c7669","302361","302361","302361","FL000010556247","af66c7b5-3dba-4868-9f8f-635d2d700c1a","2023-09-12 13:27:06.437","2023-09-12 13:40:50.287","2023-09-12 09:40:50.287","Vocabulary","Finding Meaning","43","Context Clues","41"
"7807984","2023-2024","d2a82f48-32df-46b9-a993-198d522c7669","302361","302361","302361","FL000010556247","af66c7b5-3dba-4868-9f8f-635d2d700c1a","2023-09-12 13:27:06.437","2023-09-12 13:40:50.287","2023-09-12 09:40:50.287","Foundational Skills","Print Concepts","75","Print Concepts","60"
"7807984","2023-2024","d2a82f48-32df-46b9-a993-198d522c7669","302361","302361","302361","FL000010556247","af66c7b5-3dba-4868-9f8f-635d2d700c1a","2023-09-12 13:27:06.437","2023-09-12 13:40:50.287","2023-09-12 09:40:50.287","Foundational Skills","Print Concepts","75","Alphabetic Knowledge","80"
"7807984","2023-2024","d2a82f48-32df-46b9-a993-198d522c7669","302361","302361","302361","FL000010556247","af66c7b5-3dba-4868-9f8f-635d2d700c1a","2023-09-12 13:27:06.437","2023-09-12 13:40:50.287","2023-09-12 09:40:50.287","Foundational Skills","Fluency","69","Irregular Spellings / High-Frequency and Exception Words","69"
"7807984","2023-2024","d2a82f48-32df-46b9-a993-198d522c7669","302361","302361","302361","FL000010556247","af66c7b5-3dba-4868-9f8f-635d2d700c1a","2023-09-12 13:27:06.437","2023-09-12 13:40:50.287","2023-09-12 09:40:50.287","Foundational Skills","Phonics and Word Analysis","55","Vowel Sounds","55"
"7807984","2023-2024","d2a82f48-32df-46b9-a993-198d522c7669","302361","302361","302361","FL000010556247","af66c7b5-3dba-4868-9f8f-635d2d700c1a","2023-09-12 13:27:06.437","2023-09-12 13:40:50.287","2023-09-12 09:40:50.287","Foundational Skills","Phonological Awareness","54","Blending and Segmenting","59"
"7807984","2023-2024","d2a82f48-32df-46b9-a993-198d522c7669","302361","302361","302361","FL000010556247","af66c7b5-3dba-4868-9f8f-635d2d700c1a","2023-09-12 13:27:06.437","2023-09-12 13:40:50.287","2023-09-12 09:40:50.287","Foundational Skills","Phonological Awareness","54","Word Families/Rhyming","50"
"7807984","2023-2024","d2a82f48-32df-46b9-a993-198d522c7669","302361","302361","302361","FL000010556247","af66c7b5-3dba-4868-9f8f-635d2d700c1a","2023-09-12 13:27:06.437","2023-09-12 13:40:50.287","2023-09-12 09:40:50.287","Foundational Skills","Phonological Awareness","54","Syllables","66"
"7807984","2023-2024","d2a82f48-32df-46b9-a993-198d522c7669","302361","302361","302361","FL000010556247","af66c7b5-3dba-4868-9f8f-635d2d700c1a","2023-09-12 13:27:06.437","2023-09-12 13:40:50.287","2023-09-12 09:40:50.287","Foundational Skills","Phonological Awareness","54","Phonemes","46"
"7807984","2023-2024","24421059-8bcd-4c5c-8d4e-fca0a1f8289b","302204","302204","302204","FL000010422360","d870308c-d9d6-46b6-be36-088fa562b908","2023-09-12 13:34:53.030","2023-09-12 13:47:08.713","2023-09-12 09:47:08.713","Reading","Reading Across Genres","75","Main Idea and Details","75"
"7807984","2023-2024","24421059-8bcd-4c5c-8d4e-fca0a1f8289b","302204","302204","302204","FL000010422360","d870308c-d9d6-46b6-be36-088fa562b908","2023-09-12 13:34:53.030","2023-09-12 13:47:08.713","2023-09-12 09:47:08.713","Reading","Reading Prose and Poetry","43","Author's Word Choice and Figurative Language","38"
"7807984","2023-2024","24421059-8bcd-4c5c-8d4e-fca0a1f8289b","302204","302204","302204","FL000010422360","d870308c-d9d6-46b6-be36-088fa562b908","2023-09-12 13:34:53.030","2023-09-12 13:47:08.713","2023-09-12 09:47:08.713","Reading","Reading Prose and Poetry","43","Word Families/Rhyming","49"
"7807984","2023-2024","24421059-8bcd-4c5c-8d4e-fca0a1f8289b","302204","302204","302204","FL000010422360","d870308c-d9d6-46b6-be36-088fa562b908","2023-09-12 13:34:53.030","2023-09-12 13:47:08.713","2023-09-12 09:47:08.713","Reading","Reading Informational Text","75","Main Idea and Details","75"
"7807984","2023-2024","24421059-8bcd-4c5c-8d4e-fca0a1f8289b","302204","302204","302204","FL000010422360","d870308c-d9d6-46b6-be36-088fa562b908","2023-09-12 13:34:53.030","2023-09-12 13:47:08.713","2023-09-12 09:47:08.713","Vocabulary","Finding Meaning","43","Word Relationships","89"
"7807984","2023-2024","24421059-8bcd-4c5c-8d4e-fca0a1f8289b","302204","302204","302204","FL000010422360","d870308c-d9d6-46b6-be36-088fa562b908","2023-09-12 13:34:53.030","2023-09-12 13:47:08.713","2023-09-12 09:47:08.713","Vocabulary","Finding Meaning","43","Context Clues","41"
"7807984","2023-2024","24421059-8bcd-4c5c-8d4e-fca0a1f8289b","302204","302204","302204","FL000010422360","d870308c-d9d6-46b6-be36-088fa562b908","2023-09-12 13:34:53.030","2023-09-12 13:47:08.713","2023-09-12 09:47:08.713","Foundational Skills","Print Concepts","74","Print Concepts","60"
"7807984","2023-2024","24421059-8bcd-4c5c-8d4e-fca0a1f8289b","302204","302204","302204","FL000010422360","d870308c-d9d6-46b6-be36-088fa562b908","2023-09-12 13:34:53.030","2023-09-12 13:47:08.713","2023-09-12 09:47:08.713","Foundational Skills","Print Concepts","74","Alphabetic Knowledge","80"
"7807984","2023-2024","24421059-8bcd-4c5c-8d4e-fca0a1f8289b","302204","302204","302204","FL000010422360","d870308c-d9d6-46b6-be36-088fa562b908","2023-09-12 13:34:53.030","2023-09-12 13:47:08.713","2023-09-12 09:47:08.713","Foundational Skills","Fluency","69","Irregular Spellings / High-Frequency and Exception Words","69"
"7807984","2023-2024","24421059-8bcd-4c5c-8d4e-fca0a1f8289b","302204","302204","302204","FL000010422360","d870308c-d9d6-46b6-be36-088fa562b908","2023-09-12 13:34:53.030","2023-09-12 13:47:08.713","2023-09-12 09:47:08.713","Foundational Skills","Phonics and Word Analysis","55","Vowel Sounds","55"
"7807984","2023-2024","24421059-8bcd-4c5c-8d4e-fca0a1f8289b","302204","302204","302204","FL000010422360","d870308c-d9d6-46b6-be36-088fa562b908","2023-09-12 13:34:53.030","2023-09-12 13:47:08.713","2023-09-12 09:47:08.713","Foundational Skills","Phonological Awareness","53","Blending and Segmenting","59"
"7807984","2023-2024","24421059-8bcd-4c5c-8d4e-fca0a1f8289b","302204","302204","302204","FL000010422360","d870308c-d9d6-46b6-be36-088fa562b908","2023-09-12 13:34:53.030","2023-09-12 13:47:08.713","2023-09-12 09:47:08.713","Foundational Skills","Phonological Awareness","53","Word Families/Rhyming","50"
"7807984","2023-2024","24421059-8bcd-4c5c-8d4e-fca0a1f8289b","302204","302204","302204","FL000010422360","d870308c-d9d6-46b6-be36-088fa562b908","2023-09-12 13:34:53.030","2023-09-12 13:47:08.713","2023-09-12 09:47:08.713","Foundational Skills","Phonological Awareness","53","Syllables","66"
"7807984","2023-2024","24421059-8bcd-4c5c-8d4e-fca0a1f8289b","302204","302204","302204","FL000010422360","d870308c-d9d6-46b6-be36-088fa562b908","2023-09-12 13:34:53.030","2023-09-12 13:47:08.713","2023-09-12 09:47:08.713","Foundational Skills","Phonological Awareness","53","Phonemes","45"
"7807984","2023-2024","44b3d727-802f-4e24-8f32-157fc6290cb8","302838","302838","302838","FL000009639188","3c988a91-b389-4474-b3af-5af2f79f93f3","2023-09-12 13:32:45.973","2023-09-12 13:49:40.687","2023-09-12 09:49:40.687","Reading","Reading Across Genres","74","Main Idea and Details","74"
"7807984","2023-2024","44b3d727-802f-4e24-8f32-157fc6290cb8","302838","302838","302838","FL000009639188","3c988a91-b389-4474-b3af-5af2f79f93f3","2023-09-12 13:32:45.973","2023-09-12 13:49:40.687","2023-09-12 09:49:40.687","Reading","Reading Prose and Poetry","42","Author's Word Choice and Figurative Language","37"
"7807984","2023-2024","44b3d727-802f-4e24-8f32-157fc6290cb8","302838","302838","302838","FL000009639188","3c988a91-b389-4474-b3af-5af2f79f93f3","2023-09-12 13:32:45.973","2023-09-12 13:49:40.687","2023-09-12 09:49:40.687","Reading","Reading Prose and Poetry","42","Word Families/Rhyming","48"
"7807984","2023-2024","44b3d727-802f-4e24-8f32-157fc6290cb8","302838","302838","302838","FL000009639188","3c988a91-b389-4474-b3af-5af2f79f93f3","2023-09-12 13:32:45.973","2023-09-12 13:49:40.687","2023-09-12 09:49:40.687","Reading","Reading Informational Text","74","Main Idea and Details","74"
"7807984","2023-2024","44b3d727-802f-4e24-8f32-157fc6290cb8","302838","302838","302838","FL000009639188","3c988a91-b389-4474-b3af-5af2f79f93f3","2023-09-12 13:32:45.973","2023-09-12 13:49:40.687","2023-09-12 09:49:40.687","Vocabulary","Finding Meaning","43","Word Relationships","89"
"7807984","2023-2024","44b3d727-802f-4e24-8f32-157fc6290cb8","302838","302838","302838","FL000009639188","3c988a91-b389-4474-b3af-5af2f79f93f3","2023-09-12 13:32:45.973","2023-09-12 13:49:40.687","2023-09-12 09:49:40.687","Vocabulary","Finding Meaning","43","Context Clues","40"
"7807984","2023-2024","44b3d727-802f-4e24-8f32-157fc6290cb8","302838","302838","302838","FL000009639188","3c988a91-b389-4474-b3af-5af2f79f93f3","2023-09-12 13:32:45.973","2023-09-12 13:49:40.687","2023-09-12 09:49:40.687","Foundational Skills","Print Concepts","74","Print Concepts","59"
"7807984","2023-2024","44b3d727-802f-4e24-8f32-157fc6290cb8","302838","302838","302838","FL000009639188","3c988a91-b389-4474-b3af-5af2f79f93f3","2023-09-12 13:32:45.973","2023-09-12 13:49:40.687","2023-09-12 09:49:40.687","Foundational Skills","Print Concepts","74","Alphabetic Knowledge","80"
"7807984","2023-2024","44b3d727-802f-4e24-8f32-157fc6290cb8","302838","302838","302838","FL000009639188","3c988a91-b389-4474-b3af-5af2f79f93f3","2023-09-12 13:32:45.973","2023-09-12 13:49:40.687","2023-09-12 09:49:40.687","Foundational Skills","Fluency","68","Irregular Spellings / High-Frequency and Exception Words","68"
"7807984","2023-2024","44b3d727-802f-4e24-8f32-157fc6290cb8","302838","302838","302838","FL000009639188","3c988a91-b389-4474-b3af-5af2f79f93f3","2023-09-12 13:32:45.973","2023-09-12 13:49:40.687","2023-09-12 09:49:40.687","Foundational Skills","Phonics and Word Analysis","54","Vowel Sounds","54"
"7807984","2023-2024","44b3d727-802f-4e24-8f32-157fc6290cb8","302838","302838","302838","FL000009639188","3c988a91-b389-4474-b3af-5af2f79f93f3","2023-09-12 13:32:45.973","2023-09-12 13:49:40.687","2023-09-12 09:49:40.687","Foundational Skills","Phonological Awareness","53","Blending and Segmenting","58"
"7807984","2023-2024","44b3d727-802f-4e24-8f32-157fc6290cb8","302838","302838","302838","FL000009639188","3c988a91-b389-4474-b3af-5af2f79f93f3","2023-09-12 13:32:45.973","2023-09-12 13:49:40.687","2023-09-12 09:49:40.687","Foundational Skills","Phonological Awareness","53","Word Families/Rhyming","49"
"7807984","2023-2024","44b3d727-802f-4e24-8f32-157fc6290cb8","302838","302838","302838","FL000009639188","3c988a91-b389-4474-b3af-5af2f79f93f3","2023-09-12 13:32:45.973","2023-09-12 13:49:40.687","2023-09-12 09:49:40.687","Foundational Skills","Phonological Awareness","53","Syllables","66"
"7807984","2023-2024","44b3d727-802f-4e24-8f32-157fc6290cb8","302838","302838","302838","FL000009639188","3c988a91-b389-4474-b3af-5af2f79f93f3","2023-09-12 13:32:45.973","2023-09-12 13:49:40.687","2023-09-12 09:49:40.687","Foundational Skills","Phonological Awareness","53","Phonemes","45"
"7807984","2023-2024","0ddc577b-98d3-43af-bf7e-60a513a838ef","302206","302206","302206","FL000010024881","7cc02c4d-a5c1-4829-8dba-1723cd0c0637","2023-09-12 13:27:59.327","2023-09-12 13:41:08.810","2023-09-12 09:41:08.810","Reading","Reading Across Genres","74","Main Idea and Details","74"
"7807984","2023-2024","0ddc577b-98d3-43af-bf7e-60a513a838ef","302206","302206","302206","FL000010024881","7cc02c4d-a5c1-4829-8dba-1723cd0c0637","2023-09-12 13:27:59.327","2023-09-12 13:41:08.810","2023-09-12 09:41:08.810","Reading","Reading Prose and Poetry","42","Author's Word Choice and Figurative Language","37"
"7807984","2023-2024","0ddc577b-98d3-43af-bf7e-60a513a838ef","302206","302206","302206","FL000010024881","7cc02c4d-a5c1-4829-8dba-1723cd0c0637","2023-09-12 13:27:59.327","2023-09-12 13:41:08.810","2023-09-12 09:41:08.810","Reading","Reading Prose and Poetry","42","Word Families/Rhyming","48"
"7807984","2023-2024","0ddc577b-98d3-43af-bf7e-60a513a838ef","302206","302206","302206","FL000010024881","7cc02c4d-a5c1-4829-8dba-1723cd0c0637","2023-09-12 13:27:59.327","2023-09-12 13:41:08.810","2023-09-12 09:41:08.810","Reading","Reading Informational Text","74","Main Idea and Details","74"
"7807984","2023-2024","0ddc577b-98d3-43af-bf7e-60a513a838ef","302206","302206","302206","FL000010024881","7cc02c4d-a5c1-4829-8dba-1723cd0c0637","2023-09-12 13:27:59.327","2023-09-12 13:41:08.810","2023-09-12 09:41:08.810","Vocabulary","Finding Meaning","43","Word Relationships","89"
"7807984","2023-2024","0ddc577b-98d3-43af-bf7e-60a513a838ef","302206","302206","302206","FL000010024881","7cc02c4d-a5c1-4829-8dba-1723cd0c0637","2023-09-12 13:27:59.327","2023-09-12 13:41:08.810","2023-09-12 09:41:08.810","Vocabulary","Finding Meaning","43","Context Clues","40"
"7807984","2023-2024","0ddc577b-98d3-43af-bf7e-60a513a838ef","302206","302206","302206","FL000010024881","7cc02c4d-a5c1-4829-8dba-1723cd0c0637","2023-09-12 13:27:59.327","2023-09-12 13:41:08.810","2023-09-12 09:41:08.810","Foundational Skills","Print Concepts","74","Print Concepts","59"
"7807984","2023-2024","0ddc577b-98d3-43af-bf7e-60a513a838ef","302206","302206","302206","FL000010024881","7cc02c4d-a5c1-4829-8dba-1723cd0c0637","2023-09-12 13:27:59.327","2023-09-12 13:41:08.810","2023-09-12 09:41:08.810","Foundational Skills","Print Concepts","74","Alphabetic Knowledge","80"
"7807984","2023-2024","0ddc577b-98d3-43af-bf7e-60a513a838ef","302206","302206","302206","FL000010024881","7cc02c4d-a5c1-4829-8dba-1723cd0c0637","2023-09-12 13:27:59.327","2023-09-12 13:41:08.810","2023-09-12 09:41:08.810","Foundational Skills","Fluency","68","Irregular Spellings / High-Frequency and Exception Words","68"
"7807984","2023-2024","0ddc577b-98d3-43af-bf7e-60a513a838ef","302206","302206","302206","FL000010024881","7cc02c4d-a5c1-4829-8dba-1723cd0c0637","2023-09-12 13:27:59.327","2023-09-12 13:41:08.810","2023-09-12 09:41:08.810","Foundational Skills","Phonics and Word Analysis","54","Vowel Sounds","54"
"7807984","2023-2024","0ddc577b-98d3-43af-bf7e-60a513a838ef","302206","302206","302206","FL000010024881","7cc02c4d-a5c1-4829-8dba-1723cd0c0637","2023-09-12 13:27:59.327","2023-09-12 13:41:08.810","2023-09-12 09:41:08.810","Foundational Skills","Phonological Awareness","53","Blending and Segmenting","58"
"7807984","2023-2024","0ddc577b-98d3-43af-bf7e-60a513a838ef","302206","302206","302206","FL000010024881","7cc02c4d-a5c1-4829-8dba-1723cd0c0637","2023-09-12 13:27:59.327","2023-09-12 13:41:08.810","2023-09-12 09:41:08.810","Foundational Skills","Phonological Awareness","53","Word Families/Rhyming","49"
"7807984","2023-2024","0ddc577b-98d3-43af-bf7e-60a513a838ef","302206","302206","302206","FL000010024881","7cc02c4d-a5c1-4829-8dba-1723cd0c0637","2023-09-12 13:27:59.327","2023-09-12 13:41:08.810","2023-09-12 09:41:08.810","Foundational Skills","Phonological Awareness","53","Syllables","66"
"7807984","2023-2024","0ddc577b-98d3-43af-bf7e-60a513a838ef","302206","302206","302206","FL000010024881","7cc02c4d-a5c1-4829-8dba-1723cd0c0637","2023-09-12 13:27:59.327","2023-09-12 13:41:08.810","2023-09-12 09:41:08.810","Foundational Skills","Phonological Awareness","53","Phonemes","45"
"7807984","2023-2024","b464ef54-b028-4aea-8035-2972dc6d14a0","302373","302373","302373","FL000010343688","86b086ae-8b9b-4c6d-b6b8-09aa863aa55d","2023-09-12 13:23:40.503","2023-09-12 13:41:16.650","2023-09-12 09:41:16.650","Reading","Reading Across Genres","74","Main Idea and Details","74"
"7807984","2023-2024","b464ef54-b028-4aea-8035-2972dc6d14a0","302373","302373","302373","FL000010343688","86b086ae-8b9b-4c6d-b6b8-09aa863aa55d","2023-09-12 13:23:40.503","2023-09-12 13:41:16.650","2023-09-12 09:41:16.650","Reading","Reading Prose and Poetry","42","Author's Word Choice and Figurative Language","37"
"7807984","2023-2024","b464ef54-b028-4aea-8035-2972dc6d14a0","302373","302373","302373","FL000010343688","86b086ae-8b9b-4c6d-b6b8-09aa863aa55d","2023-09-12 13:23:40.503","2023-09-12 13:41:16.650","2023-09-12 09:41:16.650","Reading","Reading Prose and Poetry","42","Word Families/Rhyming","48"
"7807984","2023-2024","b464ef54-b028-4aea-8035-2972dc6d14a0","302373","302373","302373","FL000010343688","86b086ae-8b9b-4c6d-b6b8-09aa863aa55d","2023-09-12 13:23:40.503","2023-09-12 13:41:16.650","2023-09-12 09:41:16.650","Reading","Reading Informational Text","74","Main Idea and Details","74"
"7807984","2023-2024","b464ef54-b028-4aea-8035-2972dc6d14a0","302373","302373","302373","FL000010343688","86b086ae-8b9b-4c6d-b6b8-09aa863aa55d","2023-09-12 13:23:40.503","2023-09-12 13:41:16.650","2023-09-12 09:41:16.650","Vocabulary","Finding Meaning","42","Word Relationships","89"
"7807984","2023-2024","b464ef54-b028-4aea-8035-2972dc6d14a0","302373","302373","302373","FL000010343688","86b086ae-8b9b-4c6d-b6b8-09aa863aa55d","2023-09-12 13:23:40.503","2023-09-12 13:41:16.650","2023-09-12 09:41:16.650","Vocabulary","Finding Meaning","42","Context Clues","40"
"7807984","2023-2024","b464ef54-b028-4aea-8035-2972dc6d14a0","302373","302373","302373","FL000010343688","86b086ae-8b9b-4c6d-b6b8-09aa863aa55d","2023-09-12 13:23:40.503","2023-09-12 13:41:16.650","2023-09-12 09:41:16.650","Foundational Skills","Print Concepts","74","Print Concepts","59"
"7807984","2023-2024","b464ef54-b028-4aea-8035-2972dc6d14a0","302373","302373","302373","FL000010343688","86b086ae-8b9b-4c6d-b6b8-09aa863aa55d","2023-09-12 13:23:40.503","2023-09-12 13:41:16.650","2023-09-12 09:41:16.650","Foundational Skills","Print Concepts","74","Alphabetic Knowledge","80"
"7807984","2023-2024","b464ef54-b028-4aea-8035-2972dc6d14a0","302373","302373","302373","FL000010343688","86b086ae-8b9b-4c6d-b6b8-09aa863aa55d","2023-09-12 13:23:40.503","2023-09-12 13:41:16.650","2023-09-12 09:41:16.650","Foundational Skills","Fluency","68","Irregular Spellings / High-Frequency and Exception Words","68"
"7807984","2023-2024","b464ef54-b028-4aea-8035-2972dc6d14a0","302373","302373","302373","FL000010343688","86b086ae-8b9b-4c6d-b6b8-09aa863aa55d","2023-09-12 13:23:40.503","2023-09-12 13:41:16.650","2023-09-12 09:41:16.650","Foundational Skills","Phonics and Word Analysis","54","Vowel Sounds","54"
"7807984","2023-2024","b464ef54-b028-4aea-8035-2972dc6d14a0","302373","302373","302373","FL000010343688","86b086ae-8b9b-4c6d-b6b8-09aa863aa55d","2023-09-12 13:23:40.503","2023-09-12 13:41:16.650","2023-09-12 09:41:16.650","Foundational Skills","Phonological Awareness","53","Blending and Segmenting","58"
"7807984","2023-2024","b464ef54-b028-4aea-8035-2972dc6d14a0","302373","302373","302373","FL000010343688","86b086ae-8b9b-4c6d-b6b8-09aa863aa55d","2023-09-12 13:23:40.503","2023-09-12 13:41:16.650","2023-09-12 09:41:16.650","Foundational Skills","Phonological Awareness","53","Word Families/Rhyming","49"
"7807984","2023-2024","b464ef54-b028-4aea-8035-2972dc6d14a0","302373","302373","302373","FL000010343688","86b086ae-8b9b-4c6d-b6b8-09aa863aa55d","2023-09-12 13:23:40.503","2023-09-12 13:41:16.650","2023-09-12 09:41:16.650","Foundational Skills","Phonological Awareness","53","Syllables","66"
"7807984","2023-2024","b464ef54-b028-4aea-8035-2972dc6d14a0","302373","302373","302373","FL000010343688","86b086ae-8b9b-4c6d-b6b8-09aa863aa55d","2023-09-12 13:23:40.503","2023-09-12 13:41:16.650","2023-09-12 09:41:16.650","Foundational Skills","Phonological Awareness","53","Phonemes","45"
"7807984","2023-2024","070a7159-fd09-42de-a820-fc05d748b349","302228","302228","302228","FL000009362754","9528736a-fd83-4dca-a2f0-20f42c8a3e37","2023-09-12 13:39:08.800","2023-09-12 13:55:28.460","2023-09-12 09:55:28.460","Reading","Reading Across Genres","74","Main Idea and Details","74"
"7807984","2023-2024","070a7159-fd09-42de-a820-fc05d748b349","302228","302228","302228","FL000009362754","9528736a-fd83-4dca-a2f0-20f42c8a3e37","2023-09-12 13:39:08.800","2023-09-12 13:55:28.460","2023-09-12 09:55:28.460","Reading","Reading Prose and Poetry","42","Author's Word Choice and Figurative Language","37"
"7807984","2023-2024","070a7159-fd09-42de-a820-fc05d748b349","302228","302228","302228","FL000009362754","9528736a-fd83-4dca-a2f0-20f42c8a3e37","2023-09-12 13:39:08.800","2023-09-12 13:55:28.460","2023-09-12 09:55:28.460","Reading","Reading Prose and Poetry","42","Word Families/Rhyming","48"
